,Sentence_#,Word,Tag
16165,860,and,O
16166,860,assurance,O
16167,860,processes,O
16168,860,for,O
16169,860,all,O
16170,860,projects,O
16171,860,and,O
16172,860,engagements,O
16173,860,across,O
16174,860,the,O
16175,860,EMEA,O
16176,860,geo,O
16177,860,graphy,PROFIL
16178,860,Associate,PROFIL
16179,860,Con,PROFIL
16180,860,s,O
16181,860,ultant,COMPANIES_WORKED_AT
16182,860,Infosys,COMPANIES_WORKED_AT
16183,860,-,COMPANIES_WORKED_AT
16184,860,"Pune,",COMPANIES_WORKED_AT
16185,860,Mahara,COMPANIES_WORKED_AT
16186,860,shtra,O
16187,860,May,O
16188,860,2016,DATE
16189,860,to,O
16190,860,June,O
16191,860,2017,DATE
16192,860,Presales,O
16193,860,Domain,O
16194,860,and,O
16195,860,Process,O
16196,860,Consulting,O
16197,860,for,O
16198,860,Enterprise,O
16199,860,Asset,O
16200,860,Management,O
16201,860,EAM,O
16202,860,Supply,O
16203,860,Chain,O
16204,860,Domain,O
16205,860,Pega,O
16206,860,Marketing,O
16207,860,and,O
16208,860,BPM,O
16209,860,Business,O
16210,860,Process,O
16211,860,Management,O
16212,860,team,O
16213,860,as,O
16214,860,a,O
16215,860,functional,O
16216,860,consultant,O
16217,860,Problem,O
16218,860,Definition,O
16219,860,Conduct,O
16220,860,secondary,O
16221,860,research,O
16222,860,that,O
16223,860,helps,O
16224,860,identify,O
16225,860,problem,O
16226,860,areas,O
16227,860,Effort,O
16228,860,Estimation,O
16229,860,and,O
16230,860,preparing,O
16231,860,Deal,O
16232,860,Pricing,O
16233,860,with,O
16234,860,vendors,O
16235,860,to,O
16236,860,provide,O
16237,860,data,O
16238,860,points,O
16239,860,for,O
16240,860,proposal,O
16241,860,development,O
16242,860,Solution,O
16243,860,Evaluation,O
16244,860,&amp;,O
16245,860,Recommendation,O
16246,860,Understand,O
16247,860,solutions,O
16248,860,recommended,O
16249,860,and,O
16250,860,explore,O
16251,860,alternatives,O
16252,860,based,O
16253,860,on,O
16254,860,research,O
16255,860,literature,O
16256,860,"survey,",O
16257,860,information,O
16258,860,based,O
16259,860,in,O
16260,860,public,O
16261,860,domains,O
16262,860,etc.,O
16263,861,-Requirement,O
16264,861,Analysis,O
16265,861,&amp;,O
16266,861,Detailing,O
16267,861,of,O
16268,861,Processes,O
16269,861,Create,O
16270,861,requirement,O
16271,861,specifications,O
16272,861,from,O
16273,861,business,O
16274,861,needs.,O
16275,862,Accomplished,O
16276,862,in,O
16277,862,relational,O
16278,862,data,O
16279,862,"modeling,",O
16280,862,data,O
16281,862,warehouse,O
16282,862,design,O
16283,862,and,O
16284,862,"implementation,",O
16285,862,object,O
16286,862,oriented,O
16287,862,design,O
16288,862,and,O
16289,862,"development,",O
16290,862,developing,O
16291,862,transactional,O
16292,862,&,O
16293,862,business,O
16294,862,analytics,O
16295,862,in,O
16296,862,"CRM,",O
16297,862,SCM,O
16298,862,and,O
16299,862,HCM,O
16300,862,domains,O
16301,862,from,O
16302,862,client,O
16303,862,server,O
16304,862,to,O
16305,862,cloud,O
16306,862,SaaS.,O
16307,863,in,DEGREE
16308,863,Computer,DEGREE
16309,863,Engineering,DEGREE
16310,863,Texas,COLLEGE_NAME
16311,863,A&M,COLLEGE_NAME
16312,863,University,COLLEGE_NAME
16313,863,-,COLLEGE_NAME
16314,863,"Kingsville,",COLLEGE_NAME
16315,863,TX,COLLEGE_NAME
16316,863,B.S.,DEGREE
16317,864,in,DEGREE
16318,864,Electronics,DEGREE
16319,864,&,DEGREE
16320,864,Communications,DEGREE
16321,864,Engineering,DEGREE
16322,864,Nagarjuna,COLLEGE_NAME
16323,864,University,COLLEGE_NAME
16324,864,SKILLS,O
16325,864,SOFTWARE,O
16326,864,DEVELOPMENT,O
16327,864,3,YEARS_OF_EXPERIENCE
16328,864,"years,",YEARS_OF_EXPERIENCE
16329,864,STRUCTURED,O
16330,864,SOFTWARE,O
16331,864,3,YEARS_OF_EXPERIENCE
16332,864,"years,",YEARS_OF_EXPERIENCE
16333,864,BUSINESS,O
16334,864,INTELLIGENCE,O
16335,864,1,YEARS_OF_EXPERIENCE
16336,864,"year,",O
16337,864,ORACLE,O
16338,864,1,YEARS_OF_EXPERIENCE
16339,864,"year,",O
16340,864,ARCHITECTURE,O
16341,864,Less,O
16342,864,than,O
16343,864,1,YEARS_OF_EXPERIENCE
16344,864,year,O
16345,864,ADDITIONAL,O
16346,864,INFORMATION,O
16347,864,CORE,O
16348,864,COMPETENCIES,O
16349,864,Software,O
16350,864,Development,O
16351,864,&,O
16352,864,Consulting,O
16353,864,Oracle,O
16354,864,Fusion,O
16355,864,Applications,O
16356,864,Architecture,O
16357,864,and,O
16358,864,Functionality,O
16359,864,Oracle,O
16360,864,Business,O
16361,864,Intelligence,O
16362,864,development,O
16363,864,and,O
16364,864,implementations,O
16365,864,Technology,O
16366,864,Planning,O
16367,864,Delivery,O
16368,864,Management,O
16369,864,Client,O
16370,864,Engagements,O
16371,864,Stakeholders/Business,O
16372,864,Continuous,O
16373,864,Process,O
16374,864,Enhancement,O
16375,864,Agile/Scrum,O
16376,864,Methodologies,O
16377,864,Project,O
16378,864,Management,O
16379,864,Ramesh,NAME
16380,864,HP,NAME
16381,864,CES,PROFIL
16382,864,ASSOCIATE,PROFIL
16383,864,CONSULTANT,PROFIL
16384,864,Bangalore,LOCATION
16385,864,",",O
16386,864,Karnataka,O
16387,864,Email,O
16388,864,me,O
16389,864,on,O
16390,864,Indeed,O
16391,864,indeed.com/r/Ramesh-HP/95fc615713630c4e,EMAIL_ADDRESS
16392,864,4,YEARS_OF_EXPERIENCE
16393,864,years,YEARS_OF_EXPERIENCE
16394,864,of,O
16395,864,experience,O
16396,864,in,O
16397,864,engineering,O
16398,864,Technology,O
16399,864,software,O
16400,864,sales,O
16401,864,and,O
16402,864,strategic,O
16403,864,sourcing,O
16404,864,in,O
16405,864,B2B,O
16406,864,platform.,O
16407,865,Proven,O
16408,865,track,O
16409,865,record,O
16410,865,of,O
16411,865,generating,O
16412,865,increased,O
16413,865,revenue,O
16414,865,by,O
16415,865,involving,O
16416,865,in,O
16417,865,professional,O
16418,865,sales,O
16419,865,strategies.,O
16420,866,Responsible,O
16421,866,for,O
16422,866,software,O
16423,866,"installation,",O
16424,866,network,O
16425,866,"configuration,",O
16426,866,application,O
16427,866,integration,O
16428,866,with,O
16429,866,existing,O
16430,866,system,O
16431,866,and,O
16432,866,Technical,O
16433,866,support.,O
16434,867,Effectively,O
16435,867,work,O
16436,867,with,O
16437,867,cross,O
16438,867,functional,O
16439,867,teams,O
16440,867,to,O
16441,867,deliver,O
16442,867,right,O
16443,867,solutions,O
16444,867,to,O
16445,867,client's,O
16446,867,requirements.,O
16447,868,Complete,O
16448,868,involvement,O
16449,868,in,O
16450,868,client,O
16451,868,meetings,O
16452,868,with,O
16453,868,respect,O
16454,868,to,O
16455,868,requirement,O
16456,868,"collection,",O
16457,868,suggesting,O
16458,868,solutions,O
16459,868,and,O
16460,868,financial,O
16461,868,negotiations.,O
16462,869,Good,O
16463,869,experience,O
16464,869,in,O
16465,869,account,O
16466,869,"management,",O
16467,869,having,O
16468,869,a,O
16469,869,track,O
16470,869,record,O
16471,869,of,O
16472,869,generating,O
16473,869,repeated,O
16474,869,business.,O
16475,870,Responsible,O
16476,870,for,O
16477,870,report,O
16478,870,generation,O
16479,870,with,O
16480,870,respect,O
16481,870,qualified,O
16482,870,leads,O
16483,870,and,O
16484,870,expected,O
16485,870,commitments,O
16486,870,in,O
16487,870,closing,O
16488,870,deals.,O
16489,871,Worked,O
16490,871,on,O
16491,871,a,O
16492,871,multiple,O
16493,871,market,O
16494,871,"sector,",O
16495,871,responsibility,O
16496,871,to,O
16497,871,manage,O
16498,871,sector,O
16499,871,wise,O
16500,871,market,O
16501,871,analysis,O
16502,871,and,O
16503,871,drive,O
16504,871,business,O
16505,871,parallely.,O
16506,872,Willing,O
16507,872,to,O
16508,872,relocate,O
16509,872,Anywhere,O
16510,872,WORK,O
16511,872,EXPERIENCE,O
16512,872,CES,PROFIL
16513,872,ASSOCIATE,PROFIL
16514,872,CONSULTANT,PROFIL
16515,872,SAP,COMPANIES_WORKED_AT
16516,872,ARIBA,COMPANIES_WORKED_AT
16517,872,November,O
16518,872,2016,DATE
16519,872,to,O
16520,872,October,O
16521,872,2017,DATE
16522,872,Responsible,O
16523,872,for,O
16524,872,supplier,O
16525,872,management,O
16526,872,via,O
16527,872,Ariba,O
16528,872,Discovery,O
16529,872,Which,O
16530,872,is,O
16531,872,B2B,O
16532,872,consulting,O
16533,872,platform.,O
16534,873,Strategic,O
16535,873,sourcing,O
16536,873,of,O
16537,873,supplier,O
16538,873,corresponding,O
16539,873,to,O
16540,873,the,O
16541,873,buyer's,O
16542,873,products,O
16543,873,&,O
16544,873,service,O
16545,873,based,O
16546,873,commodities,O
16547,873,globally.,O
16548,874,Effectively,O
16549,874,analyse,O
16550,874,and,O
16551,874,conduct,O
16552,874,commodity,O
16553,874,research,O
16554,874,on,O
16555,874,project,O
16556,874,description,O
16557,874,from,O
16558,874,the,O
16559,874,buyer's,O
16560,874,postings.,O
16561,875,Effective,O
16562,875,handling,O
16563,875,of,O
16564,875,multiple,O
16565,875,projects,O
16566,875,and,O
16567,875,converting,O
16568,875,potential,O
16569,875,leads,O
16570,875,into,O
16571,875,revenue,O
16572,875,for,O
16573,875,Ariba.,O
16574,876,Having,O
16575,876,track,O
16576,876,record,O
16577,876,of,O
16578,876,maintaining,O
16579,876,100%,O
16580,876,revenue,O
16581,876,target,O
16582,876,by,O
16583,876,monthly,O
16584,876,&,O
16585,876,quarterly.,O
16586,877,SALES,O
16587,877,ENGINEER,O
16588,877,CONCEPT,O
16589,877,TECHNOLOGY,O
16590,877,SOLUTION,O
16591,877,January,O
16592,877,2014,DATE
16593,877,to,O
16594,877,November,O
16595,877,2016,DATE
16596,877,Effective,O
16597,877,selling,O
16598,877,of,O
16599,877,"CAD,",O
16600,877,CAM,O
16601,877,&,O
16602,877,Analysis,O
16603,877,Software's.,O
16604,878,Which,O
16605,878,has,O
16606,878,got,O
16607,878,multiple,O
16608,878,market,O
16609,878,sector.,O
16610,879,Generating,O
16611,879,qualified,O
16612,879,leads,O
16613,879,by,O
16614,879,sourcing,O
16615,879,"market,",O
16616,879,sector,O
16617,879,wise,O
16618,879,&,O
16619,879,implementing,O
16620,879,sales,O
16621,879,action,O
16622,879,plans.,O
16623,880,Giving,O
16624,880,presentation,O
16625,880,about,O
16626,880,the,O
16627,880,"company,",O
16628,880,products,O
16629,880,&,O
16630,880,service,O
16631,880,offers.,O
16632,881,Identifying,O
16633,881,the,O
16634,881,client,O
16635,881,"requirements,",O
16636,881,Plan,O
16637,881,for,O
16638,881,proposing,O
16639,881,a,O
16640,881,solution,O
16641,881,by,O
16642,881,integrating,O
16643,881,with,O
16644,881,internal,O
16645,881,technical,O
16646,881,team.,O
16647,882,Provide,O
16648,882,value,O
16649,882,addition,O
16650,882,to,O
16651,882,the,O
16652,882,prospect,O
16653,882,by,O
16654,882,involving,O
16655,882,my,O
16656,882,superiors,O
16657,882,with,O
16658,882,client,O
16659,882,management,O
16660,882,team.,O
16661,883,indeed.com/r/Ramesh-HP/95fc615713630c4e,EMAIL_ADDRESS
16662,883,?isid=rex-download&ikw=download-top&co=IN,O
16663,883,Responsible,O
16664,883,to,O
16665,883,make,O
16666,883,negotiations,O
16667,883,and,O
16668,883,up,O
16669,883,closing,O
16670,883,the,O
16671,883,deals.,O
16672,884,Provide,O
16673,884,technical,O
16674,884,support,O
16675,884,after,O
16676,884,sales,O
16677,884,and,O
16678,884,maintain,O
16679,884,healthy,O
16680,884,relationship,O
16681,884,with,O
16682,884,the,O
16683,884,prospect.,O
16684,885,Responsible,O
16685,885,to,O
16686,885,achieve,O
16687,885,targets,O
16688,885,"monthly,",O
16689,885,quarterly,O
16690,885,&,O
16691,885,annually.,O
16692,886,EDUCATION,O
16693,886,MCA,DEGREE
16694,886,in,DEGREE
16695,886,COMPUTER,DEGREE
16696,886,APPLICATION,DEGREE
16697,886,Dayananda,COLLEGE_NAME
16698,886,Sagar,COLLEGE_NAME
16699,886,College,COLLEGE_NAME
16700,886,of,COLLEGE_NAME
16701,886,Engineering,COLLEGE_NAME
16702,886,"Bengaluru,",O
16703,886,Karnataka,O
16704,886,BACHELOR,DEGREE
16705,886,OF,DEGREE
16706,886,SCIENCE,DEGREE
16707,886,in,DEGREE
16708,886,Electronics,DEGREE
16709,886,Govt,COLLEGE_NAME
16710,886,Science,COLLEGE_NAME
16711,886,College,COLLEGE_NAME
16712,886,"Hassan,",O
16713,886,Karnataka,O
16714,886,SKILLS,O
16715,886,Lead,SKILLS
16716,886,"genearation,",SKILLS
16717,886,Customer,SKILLS
16718,886,"Handling,",SKILLS
16719,886,cold,SKILLS
16720,886,"calling,",SKILLS
16721,886,"Negotiation,",SKILLS
16722,886,"upselling,",SKILLS
16723,886,IT,SKILLS
16724,886,"sales,",SKILLS
16725,886,outbound,SKILLS
16726,886,"calling,",SKILLS
16727,886,Technical,SKILLS
16728,886,"Support,",SKILLS
16729,886,sales,SKILLS
16730,886,"forcasting,",SKILLS
16731,886,Software,SKILLS
16732,886,"sale,",SKILLS
16733,886,product,SKILLS
16734,886,"demonstration,",SKILLS
16735,886,cross,SKILLS
16736,886,"selling,",SKILLS
16737,886,Inside,SKILLS
16738,886,"Sales,",SKILLS
16739,886,Technical,SKILLS
16740,886,"sales,",SKILLS
16741,886,MS,SKILLS
16742,886,"office,",SKILLS
16743,886,software,SKILLS
16744,886,"integration,",SKILLS
16745,886,Network,SKILLS
16746,886,Management,SKILLS
16747,886,ADDITIONAL,O
16748,886,INFORMATION,O
16749,886,Excellent,O
16750,886,Communication,O
16751,886,both,O
16752,886,verbal,O
16753,886,&,O
16754,886,written,O
16755,886,MS-Office,O
16756,886,Sales,O
16757,886,Forecasting,O
16758,886,Skills,SKILLS
16759,886,Business,O
16760,886,Objective,O
16761,886,Tool,O
16762,886,Strategic,O
16763,886,Prospecting,O
16764,886,Ariba,O
16765,886,Network,O
16766,886,Admin,O
16767,886,Tool,O
16768,886,Product,O
16769,886,Knowledge,O
16770,886,Ariba,O
16771,886,B2B,O
16772,886,Cloud,O
16773,886,Platform,O
16774,886,Social,O
16775,886,Networking,O
16776,886,Negotiation,O
16777,886,Customer,O
16778,886,Relationship,O
16779,886,Management,O
16780,886,Technical,O
16781,886,Support,O
16782,886,Ramya.,NAME
16783,887,P,NAME
16784,887,Hyderabad,LOCATION
16785,887,",",O
16786,887,Telangana,O
16787,887,Email,O
16788,887,me,O
16789,887,on,O
16790,887,Indeed,O
16791,887,indeed.com/r/Ramya-P/00f125c7b9b95a35,EMAIL_ADDRESS
16792,887,,O
16793,887,2,YEARS_OF_EXPERIENCE
16794,887,year,O
16795,887,Experience,O
16796,887,Working,O
16797,887,currently,O
16798,887,with,O
16799,887,Accenture,COMPANIES_WORKED_AT
16800,887,services,O
16801,887,Pune,O
16802,887,as,O
16803,887,a,O
16804,887,Software,O
16805,887,Test,O
16806,887,Engineer,O
16807,887,with,O
16808,887,Client,O
16809,887,Accenture,COMPANIES_WORKED_AT
16810,887,on,O
16811,887,British,O
16812,887,Telecom,O
16813,887,Open,O
16814,887,reach,O
16815,887,"Project,",O
16816,887,using,O
16817,887,Agile,O
16818,887,Methodologies.,O
16819,888,Experience,O
16820,888,in,O
16821,888,automating,O
16822,888,provision,O
16823,888,journey,O
16824,888,in,O
16825,888,QTP,O
16826,888,UFT,O
16827,888,Good,O
16828,888,understanding,O
16829,888,of,O
16830,888,the,O
16831,888,project,O
16832,888,with,O
16833,888,deep,O
16834,888,domain,O
16835,888,knowledge,O
16836,888,of,O
16837,888,Telecom,O
16838,888,with,O
16839,888,respect,O
16840,888,to,O
16841,888,Provisioning,O
16842,888,and,O
16843,888,Assurance.,O
16844,889,Expertise,O
16845,889,in,O
16846,889,"functional,",O
16847,889,"CST,",O
16848,889,Integration,O
16849,889,and,O
16850,889,E2E,O
16851,889,testing,O
16852,889,on,O
16853,889,CRM,O
16854,889,application,O
16855,889,for,O
16856,889,the,O
16857,889,BT,O
16858,889,Assurance,O
16859,889,journey,O
16860,889,with,O
16861,889,respect,O
16862,889,to,O
16863,889,different,O
16864,889,products.,O
16865,890,Expertise,O
16866,890,in,O
16867,890,understanding,O
16868,890,of,O
16869,890,the,O
16870,890,new,O
16871,890,requirements,O
16872,890,and,O
16873,890,developing,O
16874,890,test,O
16875,890,cases,O
16876,890,for,O
16877,890,new,O
16878,890,features,O
16879,890,being,O
16880,890,implemented,O
16881,890,in,O
16882,890,the,O
16883,890,code,O
16884,890,base,O
16885,890,and,O
16886,890,executing,O
16887,890,them.,O
16888,891,Good,O
16889,891,in,O
16890,891,understanding,O
16891,891,of,O
16892,891,the,O
16893,891,change,O
16894,891,with,O
16895,891,involvement,O
16896,891,in,O
16897,891,regular,O
16898,891,solution,O
16899,891,design,O
16900,891,"discussions,",O
16901,891,technical,O
16902,891,changes,O
16903,891,discussions,O
16904,891,with,O
16905,891,Solution,O
16906,891,Designers,O
16907,891,and,O
16908,891,Stake,O
16909,891,holders,O
16910,891,accordingly.,O
16911,892,Proficient,O
16912,892,with,O
16913,892,the,O
16914,892,"SDLC,",O
16915,892,STLC,O
16916,892,and,O
16917,892,Defect,O
16918,892,life,O
16919,892,cycle.,O
16920,893,Excellent,O
16921,893,communication,O
16922,893,skills,O
16923,893,with,O
16924,893,proficiency,O
16925,893,at,O
16926,893,grasping,O
16927,893,new,O
16928,893,technical,O
16929,893,concepts,O
16930,893,quickly,O
16931,893,and,O
16932,893,utilize,O
16933,893,the,O
16934,893,same,O
16935,893,in,O
16936,893,a,O
16937,893,productive,O
16938,893,manner.,O
16939,894,Mentored,O
16940,894,new,O
16941,894,joiners,O
16942,894,on,O
16943,894,the,O
16944,894,Overall,O
16945,894,view,O
16946,894,of,O
16947,894,the,O
16948,894,"project,",O
16949,894,Features,O
16950,894,and,O
16951,894,Functionality,O
16952,894,of,O
16953,894,Testing.,O
16954,895,Willing,O
16955,895,to,O
16956,895,relocate,O
16957,895,Anywhere,O
16958,895,WORK,O
16959,895,EXPERIENCE,O
16960,895,Software,PROFIL
16961,895,Engineer,PROFIL
16962,895,Accenture,COMPANIES_WORKED_AT
16963,895,Hyderabad,LOCATION
16964,895,",",O
16965,895,Telangana,O
16966,895,December,O
16967,895,to,O
16968,895,Present,O
16969,895,BT,O
16970,895,Openreach,O
16971,895,British,O
16972,895,Telecom,O
16973,895,BT,O
16974,895,Openreach,O
16975,895,is,O
16976,895,responsible,O
16977,895,for,O
16978,895,looking,O
16979,895,after,O
16980,895,the,O
16981,895,local,O
16982,895,network,O
16983,895,connection,O
16984,895,from,O
16985,895,your,O
16986,895,property,O
16987,895,to,O
16988,895,local,O
16989,895,exchange,O
16990,895,that,O
16991,895,makes,O
16992,895,the,O
16993,895,running,O
16994,895,of,O
16995,895,telecommunication,O
16996,895,services,O
16997,895,possible.,O
16998,896,BT,O
16999,896,helps,O
17000,896,to,O
17001,896,provide,O
17002,896,lines,O
17003,896,for,O
17004,896,telephone,O
17005,896,connection.,O
17006,897,It,O
17007,897,has,O
17008,897,products,O
17009,897,like,O
17010,897,"PSTN,",O
17011,897,"Ethernet,",O
17012,897,"NGA,",O
17013,897,and,O
17014,897,LLU.,O
17015,898,BT,O
17016,898,acts,O
17017,898,as,O
17018,898,an,O
17019,898,intermediate,O
17020,898,between,O
17021,898,customer,O
17022,898,and,O
17023,898,connection,O
17024,898,provider.,O
17025,899,BT,O
17026,899,Openreach,O
17027,899,is,O
17028,899,a,O
17029,899,software,O
17030,899,module,O
17031,899,which,O
17032,899,manages,O
17033,899,BT,O
17034,899,business,O
17035,899,right,O
17036,899,from,O
17037,899,the,O
17038,899,placement,O
17039,899,of,O
17040,899,the,O
17041,899,"order,",O
17042,899,managing,O
17043,899,"appointments,",O
17044,899,monitoring,O
17045,899,status,O
17046,899,to,O
17047,899,order,O
17048,899,completion.,O
17049,900,Role,O
17050,900,and,O
17051,900,Responsibilities,O
17052,900,Performing,O
17053,900,a,O
17054,900,Sanity,O
17055,900,test,O
17056,900,on,O
17057,900,the,O
17058,900,application,O
17059,900,and,O
17060,900,working,O
17061,900,on,O
17062,900,stabilizing,O
17063,900,the,O
17064,900,test,O
17065,900,environment,O
17066,900,for,O
17067,900,smooth,O
17068,900,testing,O
17069,900,activities,O
17070,900,everyday,O
17071,900,SOP.,O
17072,901,Assigning,O
17073,901,the,O
17074,901,task,O
17075,901,and,O
17076,901,updating,O
17077,901,the,O
17078,901,reports,O
17079,901,to,O
17080,901,management,O
17081,901,by,O
17082,901,collating,O
17083,901,the,O
17084,901,data,O
17085,901,of,O
17086,901,each,O
17087,901,individual,O
17088,901,in,O
17089,901,the,O
17090,901,team.,O
17091,902,Testing,O
17092,902,the,O
17093,902,application,O
17094,902,with,O
17095,902,respect,O
17096,902,to,O
17097,902,"CST,",O
17098,902,"Integration,",O
17099,902,"Functional,",O
17100,902,E2E,O
17101,902,and,O
17102,902,Regression,O
17103,902,testing.,O
17104,903,Writing,O
17105,903,of,O
17106,903,Test,O
17107,903,Cases,O
17108,903,and,O
17109,903,execution,O
17110,903,based,O
17111,903,on,O
17112,903,the,O
17113,903,inputs,O
17114,903,such,O
17115,903,as,O
17116,903,customer,O
17117,903,requirements/test,O
17118,903,plan/test,O
17119,903,approach/,O
17120,903,test,O
17121,903,techniques/,O
17122,903,test,O
17123,903,strategies,O
17124,903,given,O
17125,903,based,O
17126,903,on,O
17127,903,the,O
17128,903,functionalities,O
17129,903,using,O
17130,903,Agile,O
17131,903,Methodologies.,O
17132,904,https://www.indeed.com/r/Ramya-P/00f125c7b9b95a35?isid=rex-download&ikw=download-top&co=IN,O
17133,904,Execution,O
17134,904,of,O
17135,904,test,O
17136,904,cases,O
17137,904,and,O
17138,904,bug,O
17139,904,reporting,O
17140,904,in,O
17141,904,Quality,O
17142,904,center,O
17143,904,Coordinated,O
17144,904,with,O
17145,904,developers,O
17146,904,to,O
17147,904,get,O
17148,904,the,O
17149,904,bugs,O
17150,904,reproduced,O
17151,904,and,O
17152,904,resolved,O
17153,904,Reviewing,O
17154,904,the,O
17155,904,release,O
17156,904,and,O
17157,904,build,O
17158,904,notes,O
17159,904,documents.,O
17160,905,Carry,O
17161,905,out,O
17162,905,regression,O
17163,905,testing,O
17164,905,every,O
17165,905,time,O
17166,905,when,O
17167,905,changes,O
17168,905,are,O
17169,905,made,O
17170,905,to,O
17171,905,the,O
